date,source_url,filing_type
2010-08-04,https://www.sec.gov/Archives/edgar/data/2488/000119312510176954/d8k.htm,8-K
2010-10-14,https://www.sec.gov/Archives/edgar/data/2488/000119312510229536/d8k.htm,8-K
2010-12-27,https://www.sec.gov/Archives/edgar/data/2488/000119312510288151/d8k.htm,8-K
2011-01-10,https://www.sec.gov/Archives/edgar/data/2488/000119312511005156/d8k.htm,8-K
2011-01-21,https://www.sec.gov/Archives/edgar/data/2488/000119312511011350/d8k.htm,8-K
2011-02-08,https://www.sec.gov/Archives/edgar/data/2488/000119312511027405/d8k.htm,8-K
2011-02-09,https://www.sec.gov/Archives/edgar/data/2488/000119312511028302/d8k.htm,8-K
2011-02-14,https://www.sec.gov/Archives/edgar/data/2488/000119312511035286/d8k.htm,8-K
2011-02-25,https://www.sec.gov/Archives/edgar/data/2488/000119312511047575/d8k.htm,8-K
2011-03-01,https://www.sec.gov/Archives/edgar/data/2488/000119312511052321/d8k.htm,8-K
2011-04-04,https://www.sec.gov/Archives/edgar/data/2488/000119312511087659/d8k.htm,8-K
2011-04-11,https://www.sec.gov/Archives/edgar/data/2488/000119312511093556/d8k.htm,8-K
2011-04-21,https://www.sec.gov/Archives/edgar/data/2488/000119312511105247/d8k.htm,8-K
2011-05-09,https://www.sec.gov/Archives/edgar/data/2488/000119312511131958/d8k.htm,8-K
2011-07-21,https://www.sec.gov/Archives/edgar/data/2488/000119312511193677/d8k.htm,8-K
2011-08-25,https://www.sec.gov/Archives/edgar/data/2488/000119312511231889/d8k.htm,8-K
2011-09-22,https://www.sec.gov/Archives/edgar/data/2488/000119312511254438/d234765d8k.htm,8-K
2011-10-27,https://www.sec.gov/Archives/edgar/data/2488/000119312511284179/d248317d8k.htm,8-K
2011-11-03,https://www.sec.gov/Archives/edgar/data/2488/000119312511295247/d251558d8k.htm,8-K
2012-01-24,https://www.sec.gov/Archives/edgar/data/2488/000119312512021861/d286106d8k.htm,8-K
2012-02-07,https://www.sec.gov/Archives/edgar/data/2488/000119312512043935/d296182d8k.htm,8-K
2012-02-16,https://www.sec.gov/Archives/edgar/data/2488/000119312512065409/d302694d8k.htm,8-K
2012-03-05,https://www.sec.gov/Archives/edgar/data/2488/000119312512095406/d307146d8k.htm,8-K
2012-04-19,https://www.sec.gov/Archives/edgar/data/2488/000119312512170747/d337084d8k.htm,8-K
2012-05-11,https://www.sec.gov/Archives/edgar/data/2488/000119312512228521/d351466d8k.htm,8-K
2012-05-15,https://www.sec.gov/Archives/edgar/data/2488/000119312512234786/d353188d8k.htm,8-K
2012-07-19,https://www.sec.gov/Archives/edgar/data/2488/000119312512307538/d384813d8k.htm,8-K
2012-08-06,https://www.sec.gov/Archives/edgar/data/2488/000119312512336367/d390711d8k.htm,8-K
2012-08-07,https://www.sec.gov/Archives/edgar/data/2488/000119312512338269/d390709d8k.htm,8-K
2012-08-15,https://www.sec.gov/Archives/edgar/data/2488/000119312512357533/d397602d8k.htm,8-K
2012-08-29,https://www.sec.gov/Archives/edgar/data/2488/000119312512373058/d401840d8k.htm,8-K
2012-09-17,https://www.sec.gov/Archives/edgar/data/2488/000119312512394038/d412319d8k.htm,8-K
2012-10-11,https://www.sec.gov/Archives/edgar/data/2488/000119312512421061/d422859d8k.htm,8-K
2012-10-18,https://www.sec.gov/Archives/edgar/data/2488/000119312512427251/d428113d8k.htm,8-K
2012-11-08,https://www.sec.gov/Archives/edgar/data/2488/000119312512459230/d434809d8k.htm,8-K
2012-12-06,https://www.sec.gov/Archives/edgar/data/2488/000119312512493884/d450459d8k.htm,8-K
2012-12-28,https://www.sec.gov/Archives/edgar/data/2488/000119312512517952/d461678d8k.htm,8-K
2013-01-02,https://www.sec.gov/Archives/edgar/data/2488/000119312513001042/d461674d8k.htm,8-K
2013-01-22,https://www.sec.gov/Archives/edgar/data/2488/000119312513019330/d470786d8k.htm,8-K
2013-02-12,https://www.sec.gov/Archives/edgar/data/2488/000119312513052006/d482814d8k.htm,8-K
2013-02-26,https://www.sec.gov/Archives/edgar/data/2488/000119312513077035/d492250d8k.htm,8-K
2013-03-12,https://www.sec.gov/Archives/edgar/data/2488/000119312513102285/d499922d8k.htm,8-K
2013-03-26,https://www.sec.gov/Archives/edgar/data/2488/000119312513126831/d509742d8k.htm,8-K
2013-04-18,https://www.sec.gov/Archives/edgar/data/2488/000119312513160817/d523388d8k.htm,8-K
2013-05-22,https://www.sec.gov/Archives/edgar/data/2488/000119312513231461/d542400d8k.htm,8-K
2013-06-12,https://www.sec.gov/Archives/edgar/data/2488/000119312513256167/d552190d8k.htm,8-K
2013-07-18,https://www.sec.gov/Archives/edgar/data/2488/000119312513294361/d570316d8k.htm,8-K
2013-07-19,https://www.sec.gov/Archives/edgar/data/2488/000119312513295631/d570681d8k.htm,8-K
2013-10-17,https://www.sec.gov/Archives/edgar/data/2488/000119312513402500/d612689d8k.htm,8-K
2013-11-12,https://www.sec.gov/Archives/edgar/data/2488/000119312513436767/d625773d8k.htm,8-K
2014-01-21,https://www.sec.gov/Archives/edgar/data/2488/000119312514016032/d661810d8k.htm,8-K
2014-02-11,https://www.sec.gov/Archives/edgar/data/2488/000119312514045586/d674453d8k.htm,8-K
2014-02-20,https://www.sec.gov/Archives/edgar/data/2488/000119312514059941/d678869d8k.htm,8-K
2014-02-21,https://www.sec.gov/Archives/edgar/data/2488/000119312514061268/d678539d8k.htm,8-K
2014-02-26,https://www.sec.gov/Archives/edgar/data/2488/000119312514069925/d681775d8k.htm,8-K
2014-03-10,https://www.sec.gov/Archives/edgar/data/2488/000119312514091714/d690817d8k.htm,8-K
2014-03-20,https://www.sec.gov/Archives/edgar/data/2488/000119312514108119/d696987d8k.htm,8-K
2014-03-20,https://www.sec.gov/Archives/edgar/data/2488/000119312514107296/d696651d8k.htm,8-K
2014-04-01,https://www.sec.gov/Archives/edgar/data/2488/000119312514126113/d704900d8k.htm,8-K
2014-04-17,https://www.sec.gov/Archives/edgar/data/2488/000119312514147719/d712160d8k.htm,8-K
2014-05-13,https://www.sec.gov/Archives/edgar/data/2488/000119312514197165/d724261d8k.htm,8-K
2014-06-02,https://www.sec.gov/Archives/edgar/data/2488/000119312514221063/d738279d8k.htm,8-K
2014-06-03,https://www.sec.gov/Archives/edgar/data/2488/000119312514222915/d738275d8k.htm,8-K
2014-06-12,https://www.sec.gov/Archives/edgar/data/2488/000119312514234226/d743024d8k.htm,8-K
2014-06-16,https://www.sec.gov/Archives/edgar/data/2488/000119312514237844/d742344d8k.htm,8-K
2014-06-23,https://www.sec.gov/Archives/edgar/data/2488/000119312514244560/d746118d8k.htm,8-K
2014-07-17,https://www.sec.gov/Archives/edgar/data/2488/000119312514271677/d758714d8k.htm,8-K
2014-08-12,https://www.sec.gov/Archives/edgar/data/2488/000119312514306696/d774158d8k.htm,8-K
